"organization_id","industry","has_foreign_founder","has_us_founder","company_structure","venture_capital_investors","region_or_state","country","the_month","available_balance","debit_card_spend_that_month"
"0d3d0cfa-6504-11e9-9ad6-23fa59ad04eb","employment_services","false","true","LLC","null","NY","US","2021-01-01T00:00:00.000Z","null","null"
"070db6e4-9787-11e9-bfe7-c720e21385f1","marketing","true","false","CCorp","null","DE","US","2021-01-01T00:00:00.000Z","null","1094.02"
"11938f26-a402-11e9-ae0b-13a4db26d42d","nonprofit","false","true","NonProfit","null","NJ","US","2019-05-01T00:00:00.000Z","null","null"
"0467a8d4-9082-11e9-9422-03f483318041","education","false","true","LLC","null","NM","US","2020-04-01T00:00:00.000Z","null","4590.38"
"04b18f96-d34c-11e9-a521-5fa8a77b0d69","media","true","false","CCorp","null","FL","US","2019-12-01T00:00:00.000Z","null","null"
"174bc9ae-61b0-11e9-ac17-efe7bb8cc42f","consumer","true","false","CCorp","[]","NC","US","2020-03-01T00:00:00.000Z","null","null"
"0f3e4ae0-73a6-11e9-97ce-b35bc166affc","media","false","true","CCorp","null","CA","US","2019-07-01T00:00:00.000Z","39.92","163.05"
"120cfc48-711d-11e9-be0a-5b06fe20987f","private_investment_companies","true","false","LLC","null","WY","US","2020-09-01T00:00:00.000Z","null","null"
"0bc076fc-a3d2-11e9-8b15-df73c8b0b67f","other","true","false","LLC","null","DE","US","2020-04-01T00:00:00.000Z","null","null"
"03fceffe-76dc-11e9-abc7-dfbd1da62cbf","enterprise","true","false","CCorp","null","DE","US","2020-09-01T00:00:00.000Z","null","null"
"14f96298-a971-11e9-bd0e-f368afe1c8ac","consulting","false","true","LLC","[]","NJ","US","2020-11-01T00:00:00.000Z","null","null"
"17f983a2-a80d-11e9-8f03-a78150aed5db","marketing","false","true","CCorp","null","DC","US","2020-07-01T00:00:00.000Z","null","null"
"07b75614-7bbb-11e9-b976-67be2998d3dd","online_retailer","true","false","CCorp","null","TX","US","2021-01-01T00:00:00.000Z","null","81635.40"
"133cd088-8df2-11e9-9edf-eb45ef55ae0e","online_retailer","false","true","LLC","null","NY","US","2021-01-01T00:00:00.000Z","null","null"
"08800d5e-621e-11e9-880b-37acf9df48b6","consumer","false","true","CCorp","[Andreessen Horowitz (A16Z)]","CA","US","2020-01-01T00:00:00.000Z","null","null"
"115c393c-d4b7-11e9-a103-e3280015e2c9","entertainment","false","true","LLC","null","PA","US","2020-02-01T00:00:00.000Z","null","null"
"14c8f02a-a018-11e9-a0a5-8f1b5f021e17","b2b","false","true","CCorp","[]","TX","US","2020-01-01T00:00:00.000Z","null","2510.90"
"0b12f568-6174-11e9-ae5d-930d558a84b9","consulting","false","true","LLP","null","GA","US","2020-05-01T00:00:00.000Z","null","null"
"13a158fe-6792-11e9-9a6c-c7b0f69b61ff","consulting","false","true","LLC","[]","CA","US","2019-07-01T00:00:00.000Z","5000.01","null"
"0f2f4206-668c-11e9-84c3-eb8d8edf7971","real_estate","false","true","LLC","null","MN","US","2019-11-01T00:00:00.000Z","null","null"
"05cd9714-8d1d-11e9-b8a8-cb9b413f4e0a","media","true","false","CCorp","null","MI","US","2021-01-01T00:00:00.000Z","null","4895.53"
"0f9b3060-76ae-11e9-b46a-5f34f7d02ac2","online_retailer","true","false","CCorp","[]","DE","US","2020-09-01T00:00:00.000Z","null","null"
"128d34b8-448a-11e9-a172-6b88abed55a7","financial_services","false","true","CCorp","null","TX","US","2019-11-01T00:00:00.000Z","null","null"
"0f797ec8-655d-11e9-8d24-bfb4f1128159","other_food_services","true","false","CCorp","null","FL","US","2019-12-01T00:00:00.000Z","null","2749.89"
"182a83ec-9649-11e9-b2b9-53c6efd1de3b","transportation","true","false","CCorp","[]","DE","US","2020-01-01T00:00:00.000Z","null","null"
"120cfc48-711d-11e9-be0a-5b06fe20987f","private_investment_companies","true","false","LLC","null","WY","US","2019-06-01T00:00:00.000Z","null","null"
"18de351a-6159-11e9-ae51-17c7d8de5e19","developer_tools","false","true","CCorp","[The House Fund, S2 Capital]","CA","US","2019-08-01T00:00:00.000Z","0.33","null"
"0f2b2716-670e-11e9-9265-37534f11de43","b2b","true","false","CCorp","null","CA","US","2021-01-01T00:00:00.000Z","null","350.00"
"07f6d4e4-d4e2-11e9-a02f-a31a224e6d76","online_retailer","true","false","CCorp","null","TX","US","2020-07-01T00:00:00.000Z","null","null"
"023776b4-92f5-11e9-8034-a322c325e9c0","b2b","false","true","CCorp","[]","CA","US","2021-01-01T00:00:00.000Z","null","null"
"169a176c-62d8-11e9-90d4-57e5cdd07dbb","enterprise","false","true","LLC","null","TX","US","2019-06-01T00:00:00.000Z","3202.00","448.00"
"0862e2a4-61c1-11e9-b28c-039081d050fe","b2b","false","true","LLC","null","NJ","US","2019-08-01T00:00:00.000Z","5.02","null"
"183887ea-78ed-11e9-826e-3b30bdc93b1d","other","false","true","CCorp","[NextView Ventures]","CA","US","2019-10-01T00:00:00.000Z","null","null"
"17c69ac6-6318-11e9-ae16-fb5116f7610d","consumer","false","true","LLC","null","AZ","US","2020-02-01T00:00:00.000Z","null","49.03"
"00408642-b547-11e9-9b50-cb29ad71c86f","online_retailer","true","false","LLC","null","NV","US","2019-09-01T00:00:00.000Z","15.08","27.43"
"01ca1004-7812-11e9-9877-0ffcd45c506c","consulting","false","true","SCorp","[]","OR","US","2021-01-01T00:00:00.000Z","null","null"
"03fceffe-76dc-11e9-abc7-dfbd1da62cbf","enterprise","true","false","CCorp","null","DE","US","2020-11-01T00:00:00.000Z","null","null"
"13630806-6b11-11e9-98ae-17c1a65c51f4","healthcare","false","true","SCorp","null","IL","US","2020-12-01T00:00:00.000Z","null","null"
"16d31132-8e63-11e9-a643-e39e460c7476","agriculture","true","false","CCorp","null","DE","US","2020-06-01T00:00:00.000Z","null","null"
"0ffddb58-77d4-11e9-abc4-17cbb0ee4509","online_retailer","true","false","CCorp","[]","CA","US","2020-03-01T00:00:00.000Z","null","null"
"0e3484a6-618c-11e9-9938-5fd694af8a3d","healthcare","false","true","CCorp","[Lux Capital, Pelion Venture Partners]","UT","US","2020-01-01T00:00:00.000Z","null","null"
"01ca1004-7812-11e9-9877-0ffcd45c506c","consulting","false","true","SCorp","[]","OR","US","2019-05-01T00:00:00.000Z","5000.00","null"
"020d3db6-61a1-11e9-aadf-23e9b875e920","consumer","false","true","CCorp","null","CA","US","2020-09-01T00:00:00.000Z","null","null"
"08d3417a-b31a-11e9-8281-53ac3dfa11b4","b2b","false","true","CCorp","null","FL","US","2020-03-01T00:00:00.000Z","null","null"
"11f42f4a-a0db-11e9-b32e-0ffa7b075f58","b2b","false","true","CCorp","null","GA","US","2019-08-01T00:00:00.000Z","3117.91","null"
"0bc076fc-a3d2-11e9-8b15-df73c8b0b67f","other","true","false","LLC","null","DE","US","2020-07-01T00:00:00.000Z","null","null"
"023776b4-92f5-11e9-8034-a322c325e9c0","b2b","false","true","CCorp","[]","CA","US","2019-12-01T00:00:00.000Z","null","95.00"
"0d3d0cfa-6504-11e9-9ad6-23fa59ad04eb","employment_services","false","true","LLC","null","NY","US","2019-07-01T00:00:00.000Z","1000.00","null"
"09b9793e-62dd-11e9-a89f-4f44ccd594b5","online_retailer","false","true","LLC","[]","WY","US","2020-06-01T00:00:00.000Z","null","null"
"14c69332-e07f-11e9-8d61-0f74fb93f5ce","media","false","true","SCorp","null","CA","US","2020-09-01T00:00:00.000Z","null","null"
"1672152a-650b-11e9-bd1c-5bd878a9571f","b2b","false","true","LLC","null","OH","US","2019-08-01T00:00:00.000Z","47.01","null"
"0bc076fc-a3d2-11e9-8b15-df73c8b0b67f","other","true","false","LLC","null","DE","US","2019-05-01T00:00:00.000Z","null","null"
"16d31132-8e63-11e9-a643-e39e460c7476","agriculture","true","false","CCorp","null","DE","US","2020-02-01T00:00:00.000Z","null","null"
"0f2f4206-668c-11e9-84c3-eb8d8edf7971","real_estate","false","true","LLC","null","MN","US","2019-09-01T00:00:00.000Z","100.22","null"
"06eed9ea-c8e7-11e9-b2d9-3fa4b4b94d47","financial_services","false","true","LLC","[]","MT","US","2019-06-01T00:00:00.000Z","null","null"
"08d1307c-9cce-11e9-a143-2f4e2012784c","online_retailer","false","true","LLC","null","NM","US","2020-04-01T00:00:00.000Z","null","6487.53"
"15de84c0-64b8-11e9-824d-abbe41bd00fb","b2b","false","true","CCorp","null","VA","US","2019-06-01T00:00:00.000Z","10.00","null"
"10cea662-8c9b-11e9-806f-0f4df1c029de","other","true","false","CCorp","null","DE","US","2020-09-01T00:00:00.000Z","null","629.37"
"074f2b02-92ae-11e9-bdea-a77a65d50892","biotech","false","true","CCorp","[]","VT","US","2020-08-01T00:00:00.000Z","null","null"
"0f2f4206-668c-11e9-84c3-eb8d8edf7971","real_estate","false","true","LLC","null","MN","US","2019-04-01T00:00:00.000Z","100.00","null"
"070db6e4-9787-11e9-bfe7-c720e21385f1","marketing","true","false","CCorp","null","DE","US","2020-04-01T00:00:00.000Z","null","2192.40"
"01ff6422-6a8c-11e9-9e1d-f7c61943db01","consumer","false","true","CCorp","null","TN","US","2020-10-01T00:00:00.000Z","null","119.67"
"190a80fa-623c-11e9-a601-e31c387e07e9","health_services","false","true","ProfessionalCorporation","[]","CA","US","2019-07-01T00:00:00.000Z","null","null"
"0e3484a6-618c-11e9-9938-5fd694af8a3d","healthcare","false","true","CCorp","[Lux Capital, Pelion Venture Partners]","UT","US","2019-08-01T00:00:00.000Z","44971.95","null"
"0195e222-d1b6-11e9-b79e-f31e1abb018e","b2b","false","true","CCorp","null","CA","US","2020-09-01T00:00:00.000Z","null","null"
"01a7a796-acae-11e9-bc96-43d31ea5b120","online_retailer","true","true","CCorp","null","CA","US","2020-08-01T00:00:00.000Z","null","null"
"133cd088-8df2-11e9-9edf-eb45ef55ae0e","online_retailer","false","true","LLC","null","NY","US","2019-05-01T00:00:00.000Z","null","null"
"01ff6422-6a8c-11e9-9e1d-f7c61943db01","consumer","false","true","CCorp","null","TN","US","2019-05-01T00:00:00.000Z","null","null"
"16bfd6b0-cad3-11e9-99e7-a3f2a7a2814f","consulting","true","false","LLC","null","DE","US","2020-12-01T00:00:00.000Z","null","null"
"17ae44d4-83c6-11e9-b04b-f7979405f7d5","consumer","false","true","CCorp","null","NY","US","2020-12-01T00:00:00.000Z","null","null"
"0a9ccf42-b998-11e9-bf6b-0705444aa5fd","online_retailer","true","false","CCorp","null","FL","US","2021-01-01T00:00:00.000Z","null","null"
"0f2b2716-670e-11e9-9265-37534f11de43","b2b","true","false","CCorp","null","CA","US","2019-04-01T00:00:00.000Z","null","null"
"03fceffe-76dc-11e9-abc7-dfbd1da62cbf","enterprise","true","false","CCorp","null","DE","US","2020-08-01T00:00:00.000Z","null","null"
"0d3d0cfa-6504-11e9-9ad6-23fa59ad04eb","employment_services","false","true","LLC","null","NY","US","2019-10-01T00:00:00.000Z","null","null"
"085f310e-7ce7-11e9-a9f6-f3a4fd1a176b","consumer","false","true","CCorp","[]","MA","US","2020-11-01T00:00:00.000Z","null","null"
"14b69f92-6c79-11e9-b5c5-6b314faee9bc","enterprise","false","true","LLC","null","CA","US","2020-05-01T00:00:00.000Z","null","23.61"
"0f9b3060-76ae-11e9-b46a-5f34f7d02ac2","online_retailer","true","false","CCorp","[]","DE","US","2019-11-01T00:00:00.000Z","null","171.53"
"06ca5b98-af23-11e9-9919-271b87247b3e","financial_services","false","true","CCorp","[Slow Ventures]","CA","US","2020-02-01T00:00:00.000Z","null","null"
"07b75614-7bbb-11e9-b976-67be2998d3dd","online_retailer","true","false","CCorp","null","TX","US","2020-06-01T00:00:00.000Z","null","70338.02"
"0de17d1a-70a0-11e9-903f-f35e3f544ad6","crypto","true","false","CCorp","[]","NY","US","2020-01-01T00:00:00.000Z","null","445.95"
"0738e100-aa6c-11e9-b227-f78419372a07","media","true","false","LLC","null","WY","US","2020-09-01T00:00:00.000Z","null","435.63"
"03db66f4-5260-11e9-b741-d3c58627e7f5","advertising","false","true","CCorp","[]","CA","US","2019-11-01T00:00:00.000Z","null","null"
"134e6326-6222-11e9-ab9e-cb88ceaee1d7","consumer","false","true","LLC","null","TX","US","2020-08-01T00:00:00.000Z","null","null"
"08d3417a-b31a-11e9-8281-53ac3dfa11b4","b2b","false","true","CCorp","null","FL","US","2020-06-01T00:00:00.000Z","null","null"
"0b556378-b578-11e9-b663-4ba324346489","other","false","true","CCorp","null","TX","US","2019-04-01T00:00:00.000Z","null","null"
"0f9b3060-76ae-11e9-b46a-5f34f7d02ac2","online_retailer","true","false","CCorp","[]","DE","US","2020-12-01T00:00:00.000Z","null","null"
"122a7efa-6c5c-11e9-8c92-af2c53feed70","artificial_intelligence","true","false","CCorp","null","RI","US","2020-08-01T00:00:00.000Z","null","null"
"0ac67b4e-c58c-11e9-92ae-1f0d1396ce64","enterprise","false","true","LLC","null","FL","US","2019-11-01T00:00:00.000Z","null","null"
"15de84c0-64b8-11e9-824d-abbe41bd00fb","b2b","false","true","CCorp","null","VA","US","2020-06-01T00:00:00.000Z","null","null"
"1250d254-621f-11e9-bfba-7b0a6f3894ba","crypto","false","true","CCorp","null","CA","US","2020-02-01T00:00:00.000Z","null","34.00"
"01a7a796-acae-11e9-bc96-43d31ea5b120","online_retailer","true","true","CCorp","null","CA","US","2019-05-01T00:00:00.000Z","null","null"
"120cfc48-711d-11e9-be0a-5b06fe20987f","private_investment_companies","true","false","LLC","null","WY","US","2020-11-01T00:00:00.000Z","null","null"
"171ab36c-ad20-11e9-a3f4-9b093adc4c1b","marketing","false","true","LLC","null","NY","US","2019-10-01T00:00:00.000Z","null","null"
"134e6326-6222-11e9-ab9e-cb88ceaee1d7","consumer","false","true","LLC","null","TX","US","2019-04-01T00:00:00.000Z","10.00","null"
"021ce744-b966-11e9-b297-bf1fd8ac9cd0","online_retailer","true","false","CCorp","[]","DE","US","2020-06-01T00:00:00.000Z","null","null"
"04b18f96-d34c-11e9-a521-5fa8a77b0d69","media","true","false","CCorp","null","FL","US","2021-01-01T00:00:00.000Z","null","null"
"18f05820-c000-11e9-98fe-9399f63ea17c","marketing","true","false","CCorp","[]","CA","US","2019-05-01T00:00:00.000Z","null","null"
"05cd9714-8d1d-11e9-b8a8-cb9b413f4e0a","media","true","false","CCorp","null","MI","US","2019-09-01T00:00:00.000Z","311852.31","413.56"
"06105d16-da29-11e9-a650-bfe183824cdf","consumer","false","true","CCorp","[]","CA","US","2019-06-01T00:00:00.000Z","null","null"
"14b69f92-6c79-11e9-b5c5-6b314faee9bc","enterprise","false","true","LLC","null","CA","US","2020-09-01T00:00:00.000Z","null","23.81"
"183887ea-78ed-11e9-826e-3b30bdc93b1d","other","false","true","CCorp","[NextView Ventures]","CA","US","2019-11-01T00:00:00.000Z","null","null"
"06ca5b98-af23-11e9-9919-271b87247b3e","financial_services","false","true","CCorp","[Slow Ventures]","CA","US","2020-03-01T00:00:00.000Z","null","null"
"0f797ec8-655d-11e9-8d24-bfb4f1128159","other_food_services","true","false","CCorp","null","FL","US","2020-01-01T00:00:00.000Z","null","2657.13"
"0b6c20d4-86f9-11e9-a25e-e7230c18a764","b2b","true","false","CCorp","[]","CA","US","2020-10-01T00:00:00.000Z","null","null"
"00403cc8-c8ed-11e9-a642-3faf7153c249","b2b","false","true","CCorp","[First Round Capital]","CA","US","2019-08-01T00:00:00.000Z","10000.00","null"
"00fccd4e-85da-11e9-a4aa-bfa4e1d1ae76","education","true","false","CCorp","null","DE","US","2020-08-01T00:00:00.000Z","null","null"
"00e5b312-99f7-11e9-98dd-6b543da80032","consumer","false","true","CCorp","[DST Global, Soma Capital, Global Founders Capital]","CA","US","2020-10-01T00:00:00.000Z","null","null"
"17c69ac6-6318-11e9-ae16-fb5116f7610d","consumer","false","true","LLC","null","AZ","US","2019-09-01T00:00:00.000Z","157.57","47.82"
"128d34b8-448a-11e9-a172-6b88abed55a7","financial_services","false","true","CCorp","null","TX","US","2020-08-01T00:00:00.000Z","null","null"
"02bbff04-625a-11e9-9ffb-c3370d1078b4","online_retailer","false","true","LLC","[]","FL","US","2020-11-01T00:00:00.000Z","null","818.49"
"156125a6-6cc0-11e9-9dd4-dff416fd0e16","financial_services","true","false","CCorp","null","CA","US","2019-10-01T00:00:00.000Z","null","null"
"0fa1b4c0-6179-11e9-a607-07e1e37cf096","employment_services","false","true","LLC","null","CA","US","2019-08-01T00:00:00.000Z","7826.02","null"
"0423ea18-a35b-11e9-bd58-9761d92ce37c","b2b","true","false","CCorp","[Freestyle Capital, Third Kind Venture Capital]","WA","US","2019-11-01T00:00:00.000Z","null","595.90"
"09e5913a-8ecb-11e9-bbc6-af3180fa14ba","crypto","false","true","CCorp","null","WI","US","2020-03-01T00:00:00.000Z","null","2170.34"
"19820ecc-61f1-11e9-b604-dbdab0151d10","advertising","false","true","LLC","null","NC","US","2020-04-01T00:00:00.000Z","null","230.69"
"041391a2-b352-11e9-9592-b7c6a2b54d91","other","false","true","ProfessionalCorporation","null","CA","US","2020-01-01T00:00:00.000Z","null","2517.60"
"1488f032-c5bc-11e9-aea6-a7a1fe8cb214","other_food_services","false","true","CCorp","null","CA","US","2019-11-01T00:00:00.000Z","null","null"
"08035942-8caa-11e9-b071-d3855478963e","other_food_services","false","true","CCorp","[]","CA","US","2020-07-01T00:00:00.000Z","null","null"
"0423ea18-a35b-11e9-bd58-9761d92ce37c","b2b","true","false","CCorp","[Freestyle Capital, Third Kind Venture Capital]","WA","US","2020-04-01T00:00:00.000Z","null","2208.26"
"03937916-7e6b-11e9-9f03-8f997a6f41a3","education","false","true","CCorp","[]","CA","US","2020-08-01T00:00:00.000Z","null","1654.75"
"02fbd4a8-9b0d-11e9-9e8e-63df727347f9","consumer","false","true","LLC","null","TX","US","2020-01-01T00:00:00.000Z","null","90.68"
"133cd088-8df2-11e9-9edf-eb45ef55ae0e","online_retailer","false","true","LLC","null","NY","US","2019-11-01T00:00:00.000Z","null","12.84"
"18de351a-6159-11e9-ae51-17c7d8de5e19","developer_tools","false","true","CCorp","[The House Fund, S2 Capital]","CA","US","2020-04-01T00:00:00.000Z","null","null"
"077c5afa-d20f-11e9-b162-fbe2053c10da","advertising","true","false","CCorp","null","NY","US","2020-03-01T00:00:00.000Z","null","null"
"020d3db6-61a1-11e9-aadf-23e9b875e920","consumer","false","true","CCorp","null","CA","US","2021-01-01T00:00:00.000Z","null","null"
"164ad238-da2e-11e9-8796-a3e1800268c7","online_retailer","true","false","LLC","null","DE","US","2019-12-01T00:00:00.000Z","null","136.06"
"128d34b8-448a-11e9-a172-6b88abed55a7","financial_services","false","true","CCorp","null","TX","US","2019-09-01T00:00:00.000Z","250225.01","null"
"0302998a-6d0b-11e9-97bc-53b4f4267e8a","consulting","false","true","LLC","null","OR","US","2019-04-01T00:00:00.000Z","null","null"
"03937916-7e6b-11e9-9f03-8f997a6f41a3","education","false","true","CCorp","[]","CA","US","2020-03-01T00:00:00.000Z","null","1131.77"
"0b046588-6215-11e9-9c74-27c2f2c5b676","b2b","false","true","CCorp","null","OH","US","2020-02-01T00:00:00.000Z","null","21.50"
"14c8f02a-a018-11e9-a0a5-8f1b5f021e17","b2b","false","true","CCorp","[]","TX","US","2020-02-01T00:00:00.000Z","null","642.48"
"14f96298-a971-11e9-bd0e-f368afe1c8ac","consulting","false","true","LLC","[]","NJ","US","2020-03-01T00:00:00.000Z","null","null"
"14c69332-e07f-11e9-8d61-0f74fb93f5ce","media","false","true","SCorp","null","CA","US","2020-04-01T00:00:00.000Z","null","null"
"13f5a190-6ac9-11e9-bf43-235a709d88e2","community","false","true","LLC","null","FL","US","2019-05-01T00:00:00.000Z","null","null"
"0e3484a6-618c-11e9-9938-5fd694af8a3d","healthcare","false","true","CCorp","[Lux Capital, Pelion Venture Partners]","UT","US","2019-07-01T00:00:00.000Z","200050.00","null"
"09e5913a-8ecb-11e9-bbc6-af3180fa14ba","crypto","false","true","CCorp","null","WI","US","2020-02-01T00:00:00.000Z","null","1954.93"
"120cfc48-711d-11e9-be0a-5b06fe20987f","private_investment_companies","true","false","LLC","null","WY","US","2019-10-01T00:00:00.000Z","null","null"
"04f3def8-978a-11e9-8216-878c4a93f311","enterprise","false","true","CCorp","null","CA","US","2020-02-01T00:00:00.000Z","null","null"
"128b899e-aeeb-11e9-a9a9-db9e3fe3aa80","research","false","true","CCorp","null","MA","US","2019-12-01T00:00:00.000Z","null","null"
"17cadb06-d96d-11e9-9ddd-0be377bc3421","online_retailer","true","false","LLC","null","DE","US","2019-04-01T00:00:00.000Z","null","null"
"02cdfa24-acab-11e9-94a3-7f974ae9c854","online_retailer","true","false","CCorp","null","DE","US","2020-12-01T00:00:00.000Z","null","null"
"11dfbada-c366-11e9-8261-83e9aa732111","b2b","false","true","CCorp","[]","CA","US","2020-05-01T00:00:00.000Z","null","100.00"
"174bc9ae-61b0-11e9-ac17-efe7bb8cc42f","consumer","true","false","CCorp","[]","NC","US","2019-05-01T00:00:00.000Z","null","null"
"02fbd4a8-9b0d-11e9-9e8e-63df727347f9","consumer","false","true","LLC","null","TX","US","2019-10-01T00:00:00.000Z","null","null"
"02cdfa24-acab-11e9-94a3-7f974ae9c854","online_retailer","true","false","CCorp","null","DE","US","2020-08-01T00:00:00.000Z","null","529.43"
"0ff50efc-62b6-11e9-8e5e-2f84eb429a14","consumer","false","true","LLC","null","VA","US","2019-08-01T00:00:00.000Z","10023.57","null"
"0b02c616-9ad6-11e9-baba-5b0bd5e27ac4","marketing","false","true","LLC","null","NM","US","2020-11-01T00:00:00.000Z","null","null"
"14b69f92-6c79-11e9-b5c5-6b314faee9bc","enterprise","false","true","LLC","null","CA","US","2020-04-01T00:00:00.000Z","null","40.99"
"120cfc48-711d-11e9-be0a-5b06fe20987f","private_investment_companies","true","false","LLC","null","WY","US","2020-02-01T00:00:00.000Z","null","null"
"043f1b5a-7b22-11e9-a585-bf3ca4a7fed1","b2b","false","true","LLC","null","PA","US","2020-06-01T00:00:00.000Z","null","21.42"
"04f3def8-978a-11e9-8216-878c4a93f311","enterprise","false","true","CCorp","null","CA","US","2019-12-01T00:00:00.000Z","null","14.91"
"0c843170-b7c6-11e9-bea8-538b75642901","enterprise","false","true","CCorp","null","CA","US","2020-11-01T00:00:00.000Z","null","null"
"01598af6-c8fc-11e9-92ea-836d67bbb327","private_investment_companies","false","true","LLC","null","FL","US","2019-05-01T00:00:00.000Z","null","null"
"19820ecc-61f1-11e9-b604-dbdab0151d10","advertising","false","true","LLC","null","NC","US","2020-05-01T00:00:00.000Z","null","10.60"
"0b02c616-9ad6-11e9-baba-5b0bd5e27ac4","marketing","false","true","LLC","null","NM","US","2019-10-01T00:00:00.000Z","null","null"
"0195e222-d1b6-11e9-b79e-f31e1abb018e","b2b","false","true","CCorp","null","CA","US","2020-12-01T00:00:00.000Z","null","null"
"03db66f4-5260-11e9-b741-d3c58627e7f5","advertising","false","true","CCorp","[]","CA","US","2020-06-01T00:00:00.000Z","null","null"
"00e5b312-99f7-11e9-98dd-6b543da80032","consumer","false","true","CCorp","[DST Global, Soma Capital, Global Founders Capital]","CA","US","2020-01-01T00:00:00.000Z","null","5407.26"
"041391a2-b352-11e9-9592-b7c6a2b54d91","other","false","true","ProfessionalCorporation","null","CA","US","2020-04-01T00:00:00.000Z","null","7041.96"
"174bc9ae-61b0-11e9-ac17-efe7bb8cc42f","consumer","true","false","CCorp","[]","NC","US","2020-08-01T00:00:00.000Z","null","null"
"021ce744-b966-11e9-b297-bf1fd8ac9cd0","online_retailer","true","false","CCorp","[]","DE","US","2019-11-01T00:00:00.000Z","null","null"
"05cd9714-8d1d-11e9-b8a8-cb9b413f4e0a","media","true","false","CCorp","null","MI","US","2020-11-01T00:00:00.000Z","null","739.96"
"0b6c20d4-86f9-11e9-a25e-e7230c18a764","b2b","true","false","CCorp","[]","CA","US","2020-05-01T00:00:00.000Z","null","null"
"00e5b312-99f7-11e9-98dd-6b543da80032","consumer","false","true","CCorp","[DST Global, Soma Capital, Global Founders Capital]","CA","US","2019-04-01T00:00:00.000Z","null","null"
"09b9793e-62dd-11e9-a89f-4f44ccd594b5","online_retailer","false","true","LLC","[]","WY","US","2019-06-01T00:00:00.000Z","null","null"
"017f264e-65dd-11e9-9aeb-6345934cd278","health_services","false","true","ProfessionalCorporation","null","FL","US","2020-01-01T00:00:00.000Z","null","null"
"17ae44d4-83c6-11e9-b04b-f7979405f7d5","consumer","false","true","CCorp","null","NY","US","2020-03-01T00:00:00.000Z","null","15.26"
"0ff50efc-62b6-11e9-8e5e-2f84eb429a14","consumer","false","true","LLC","null","VA","US","2019-05-01T00:00:00.000Z","null","null"
"15c6d5cc-c567-11e9-bf26-e7faeeae4585","other_travel_services","true","false","LLC","null","DE","US","2020-12-01T00:00:00.000Z","null","null"
"190a80fa-623c-11e9-a601-e31c387e07e9","health_services","false","true","ProfessionalCorporation","[]","CA","US","2019-10-01T00:00:00.000Z","null","null"
"1488f032-c5bc-11e9-aea6-a7a1fe8cb214","other_food_services","false","true","CCorp","null","CA","US","2020-05-01T00:00:00.000Z","null","null"
"10f468a0-7686-11e9-b807-4f7f19dac2da","financial_services","false","true","CCorp","[]","CA","US","2019-07-01T00:00:00.000Z","300279.45","null"
"01ff6422-6a8c-11e9-9e1d-f7c61943db01","consumer","false","true","CCorp","null","TN","US","2020-07-01T00:00:00.000Z","null","308.12"
"0c843170-b7c6-11e9-bea8-538b75642901","enterprise","false","true","CCorp","null","CA","US","2019-04-01T00:00:00.000Z","null","null"
"13630806-6b11-11e9-98ae-17c1a65c51f4","healthcare","false","true","SCorp","null","IL","US","2020-09-01T00:00:00.000Z","null","null"
"03937916-7e6b-11e9-9f03-8f997a6f41a3","education","false","true","CCorp","[]","CA","US","2019-09-01T00:00:00.000Z","243198.61","null"
"0862e2a4-61c1-11e9-b28c-039081d050fe","b2b","false","true","LLC","null","NJ","US","2020-01-01T00:00:00.000Z","null","null"
"156125a6-6cc0-11e9-9dd4-dff416fd0e16","financial_services","true","false","CCorp","null","CA","US","2020-02-01T00:00:00.000Z","null","null"
"14f96298-a971-11e9-bd0e-f368afe1c8ac","consulting","false","true","LLC","[]","NJ","US","2020-01-01T00:00:00.000Z","null","null"
"17cadb06-d96d-11e9-9ddd-0be377bc3421","online_retailer","true","false","LLC","null","DE","US","2021-01-01T00:00:00.000Z","null","3760.40"
"0a022038-a8a3-11e9-a92a-1760df1edb40","enterprise","true","false","CCorp","null","DE","US","2019-12-01T00:00:00.000Z","null","117.57"
"16d31132-8e63-11e9-a643-e39e460c7476","agriculture","true","false","CCorp","null","DE","US","2019-07-01T00:00:00.000Z","100000.00","null"
"0423ea18-a35b-11e9-bd58-9761d92ce37c","b2b","true","false","CCorp","[Freestyle Capital, Third Kind Venture Capital]","WA","US","2019-04-01T00:00:00.000Z","null","null"
"0383cb78-77ff-11e9-8b62-bfb4efd1fdca","online_retailer","false","true","CCorp","null","NJ","US","2020-05-01T00:00:00.000Z","null","81.94"
"0d66757e-c821-11e9-8d6d-cfe3c18c0366","online_retailer","true","false","LLC","null","NY","US","2019-06-01T00:00:00.000Z","null","null"
"0c68cf50-77c2-11e9-b0a7-6b39ffbc089c","online_retailer","true","true","CCorp","null","NY","US","2020-06-01T00:00:00.000Z","null","547.13"
"03db66f4-5260-11e9-b741-d3c58627e7f5","advertising","false","true","CCorp","[]","CA","US","2019-04-01T00:00:00.000Z","null","null"
"03b85e14-de67-11e9-a5b1-6f5fa6b622ac","real_estate","false","true","CCorp","null","NY","US","2019-04-01T00:00:00.000Z","null","null"
"128b899e-aeeb-11e9-a9a9-db9e3fe3aa80","research","false","true","CCorp","null","MA","US","2019-06-01T00:00:00.000Z","null","null"
"02e7ecd4-9187-11e9-9c6d-db3afed017cf","online_retailer","true","false","CCorp","[]","DE","US","2019-08-01T00:00:00.000Z","280.00","null"
